link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/needle-and-thread-genevieve-ruffle-gown-occasion-wear-ice-blue-nt521c0f9-k11.html,Needle & Thread,GENEVIEVE RUFFLE GOWN , Occasion wear,Occasion dresses,Â£519.99,video overlay,--,--,Tulle,--,100% polyester,"96% polyester, 4% elastane",Dry clean only,--,--,--,Zip,Crew neck,Plain,"Bust darts, slip, border",NT521C0F9-K11,Long,Extra short,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-levi-occasion-wear-ivory-j3121c07x-a11.html,Jarlo,LEVI , Occasion wear,Occasion dresses,Â£169.99,ivory,--,--,Satin,--,100% polyester,"98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,--,--,Slip,J3121C07X-A11,Long,"Strapless, sleeveless","60.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-willow-ruffle-gown-occasion-wear-burgundy-nt521c0fw-g11.html,Needle & Thread,WILLOW RUFFLE GOWN , Occasion wear,Occasion dresses,Â£449.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry cleanable,--,--,--,Zip,Crew neck,Plain,--,NT521C0FW-G11,Long,Elbow length,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/notes-du-nord-blake-dress-occasion-wear-dark-olive-n0p21c012-m11.html,Notes du Nord,BLAKE DRESS , Occasion wear,Occasion dresses,Â£274.99,dark olive,--,--,Satin,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,Zip,Backless,Plain,Shoulder pads,N0P21C012-M11,Long,"24.0 "" (Size 10)","58.5 "" (Size 10)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/notes-du-nord-brielle-robe-occasion-wear-gun-metal-n0p21c00x-g11.html,Notes du Nord,BRIELLE ROBE , Occasion wear,Occasion dresses,Â£474.99,gun metal,--,--,--,--,100% polyester,100% polyester,Dry clean only,--,--,--,Button,Low-cut v-neck,--,"Sequins, slip",N0P21C00X-G11,Long,Elbow length,"56.5 "" (Size 10)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-curve-vimilina-long-dress-occasion-wear-pale-mauve-v0h21c00k-j11.html,VILA CURVE,VIMILINA LONG DRESS , Occasion wear,Occasion dresses,Â£54.99,pale mauve,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Zip,Low-cut v-neck,Plain,"Slip, bow",V0H21C00K-J11,Long,Sleeveless,"59.0 "" (Size 18)",Regular Fit,--,"15.0 "" (Size 18)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-open-back-embellished-dress-occasion-wear-navy-m2z21c096-k11.html,Maya Deluxe,OPEN BACK EMBELLISHED DRESS , Occasion wear,Occasion dresses,Â£144.99,navy,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Hook fasteningÂ ,Backless,Plain,"Sequins, slip, rhinestones",M2Z21C096-K11,Long,"23.5 "" (Size 8)","59.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-iris-smocked-ankle-gown-occasion-wear-moonshine-nt521c0fp-j11.html,Needle & Thread,IRIS SMOCKED ANKLE GOWN , Occasion wear,Occasion dresses,Â£374.99,video overlay,--,--,--,Semi-sheer,100% cotton,--,Dry cleanable,--,--,--,--,Square neck,Floral,--,NT521C0FP-J11,Calf-length,"23.5 "" (Size 8)","51.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/retrofete-paulina-dress-occasion-wear-black-r0w21c00t-q11.html,retrofÃªte,PAULINA DRESS , Occasion wear,Occasion dresses,Â£520.00,black,--,--,--,--,100% silk,"97% polyester, 3% elastane",Dry clean only,--,--,--,Zip,Low-cut v-neck,Print,--,R0W21C00T-Q11,Long,Spaghetti straps,"61.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-morley-occasion-wear-blue-ls721c0ge-k11.html,Lace & Beads,MORLEY , Occasion wear,Occasion dresses,Â£119.99,blue,--,--,Tulle,--,100% polyester,100% polyester,--,--,--,--,Zip,Backless,Plain,"Bust darts, slip, sequins, rhinestones",LS721C0GE-K11,Long,Sleeveless,"66.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lace-and-beads-morley-occasion-wear-blue-ls721c0ge-k11.html,Lace & Beads,MORLEY , Occasion wear,Occasion dresses,Â£119.99,bridal white,--,--,Tulle,--,100% polyester,100% polyester,--,--,--,--,Zip,Backless,Plain,"Bust darts, slip, sequins, rhinestones",LS721C0GE-K11,Long,Sleeveless,"66.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marchesa-occasion-wear-black-m7g21c00i-q11.html,Marchesa,Occasion wear,,Occasion dresses,"Â£4,045.00",video overlay,--,--,Lace,--,"80% polyester, 20% nylon","92% silk, 8% elastane",Dry clean only,--,--,--,Zip,Low-cut v-neck,Plain,"Embroidery, slip",M7G21C00I-Q11,Long,Extra short,"75.0 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10","16.0 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alberta-ferretti-dress-occasion-wear-green-af321c02r-m11.html,Alberta Ferretti,DRESS , Occasion wear,Occasion dresses,"Â£1,635.00",video overlay,--,--,Satin,--,100% silk,--,Dry clean only,--,--,--,Zip,Low-cut v-neck,Plain,Bow,AF321C02R-M11,Long,Sleeveless,--,Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-tempest-bodice-cami-gown-occasion-wear-petal-pink-nt521c0eu-j11.html,Needle & Thread,TEMPEST BODICE CAMI GOWN , Occasion wear,Occasion dresses,Â£259.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,--,Plain,"Bust darts, adjustable straps, slip, sequins, border",NT521C0EU-J11,Long,Spaghetti straps,"54.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-stripe-embellished-dress-occasion-wear-taupe-blush-m2z21c097-j11.html,Maya Deluxe,STRIPE EMBELLISHED DRESS  , Occasion wear,Occasion dresses,Â£134.99,taupe blush,--,--,Tulle,--,100% polyester,100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Low-cut v-neck,Plain,"Sequins, slip",M2Z21C097-J11,Long,Sleeveless,"59.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-delphine-occasion-wear-pearl-iv521c02p-a11.html,IVY & OAK BRIDAL,DELPHINE , Occasion wear,Occasion dresses,Â£224.99,pearl,--,--,--,--,"69% polyester, 23% viscose, 8% elastane",100% polyester,"Do not tumble dry, Do not wash",--,--,--,Zip,Crew neck,Plain,Slip,IV521C02P-A11,Calf-length,Sleeveless,"51.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alice-olivia-marla-boned-ball-gown-occasion-wear-blackgold-a2n21c008-q11.html,Alice + Olivia,MARLA BONED BALL GOWN , Occasion wear,Occasion dresses,"Â£1,225.00",black/gold,--,--,--,--,"67% viscose, 33% metal","94% polyester, 6% elastane",Dry clean only,--,--,--,Zip,Square neck,--,--,A2N21C008-Q11,Long,Sleeveless,"63.0 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-curve-vilynnea-dress-occasion-wear-total-eclipse-v0h21c00h-c11.html,VILA CURVE,VILYNNEA DRESS , Occasion wear,Occasion dresses,Â£54.99,total eclipse,--,--,"Lace, tulle",--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Zip,Backless,Plain,"Bust darts, slip, border",V0H21C00H-C11,Long,Sleeveless,"58.5 "" (Size 18)",Regular Fit,--,"14.0 "" (Size 18)",--,--,"50% cotton, 45% polyamide, 5% elastane",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-araminta-gown-occasion-wear-petal-pinkdaffodil-nt521c0fz-j11.html,Needle & Thread,ARAMINTA GOWN , Occasion wear,Occasion dresses,Â£434.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry cleanable,--,--,--,Zip,Low-cut v-neck,Floral,"Slip, border, embroidery",NT521C0FZ-J11,Long,Elbow length,"58.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jarlo-madia-occasion-wear-ivory-j3121c086-a11.html,Jarlo,MADIA , Occasion wear,Occasion dresses,Â£169.99,ivory,--,--,Satin,--,100% polyester,"98% polyester, 2% elastane","Do not tumble dry, Do not wash",--,--,--,Zip,Cowl neck,Plain,Slip,J3121C086-A11,Long,Sleeveless,"63.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-iris-grace-ankle-gown-occasion-wear-moonshine-nt521c0g4-j11.html,Needle & Thread,IRIS GRACE ANKLE GOWN , Occasion wear,Occasion dresses,Â£474.99,video overlay,--,--,Tulle,--,100% nylon,100% polyester,Dry cleanable,--,--,--,Zip,Low-cut v-neck,Floral,Slip,NT521C0G4-J11,Long,Short,"54.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-seren-long-sleeve-gown-occasion-wear-champagne-nt521c0f8-a11.html,Needle & Thread,SEREN LONG SLEEVE GOWN , Occasion wear,Occasion dresses,Â£544.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Bust darts, slip, sequins, border",NT521C0F8-A11,Long,"24.5 "" (Size 8)","60.5 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-orange-d0t21c00y-q12.html,David Koma,Occasion wear,,Occasion dresses,Â£470.00,video overlay,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q12,Long,"25.0 "" (Size 10)","60.5 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-orange-d0t21c00y-q12.html,David Koma,Occasion wear,,Occasion dresses,Â£470.00,orange,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q12,Long,"25.0 "" (Size 10)","60.5 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/david-koma-cocktail-dress-party-dress-orange-d0t21c00y-q12.html,David Koma,Occasion wear,,Occasion dresses,Â£470.00,black,--,--,Rib,--,"75% viscose, 23% nylon, 2% elastane",--,Dry clean only,--,Asymmetrical,--,Hook fasteningÂ ,Backless,Plain,--,D0T21C00Y-Q12,Long,"25.0 "" (Size 10)","60.5 "" (Size 10)",Bodycon,"Our model is 5' 10""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-florentina-ruffle-ankle-gown-occasion-wear-champagne-nt521c0fl-a11.html,Needle & Thread,FLORENTINA RUFFLE ANKLE GOWN , Occasion wear,Occasion dresses,Â£524.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry cleanable,--,--,--,Zip,Low-cut v-neck,Floral,"Slip, embroidery",NT521C0FL-A11,Long,Short,"53.5 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/bytimo-embroidery-dress-occasion-wear-yellow-byh21c025-e11.html,byTiMo,EMBROIDERY DRESS , Occasion wear,Occasion dresses,Â£394.99,yellow,--,--,Satin,--,100% viscose,100% viscose,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Crew neck,Plain,"Slip, Crochet Detailing",BYH21C025-E11,Long,Elbow length,"55.0 "" (Size S)",Regular Fit,--,"13.5 "" (Size S)",--,--,--,--,100% cotton,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/retrofete-andrea-occasion-wear-gldwt-r0w21c00y-f11.html,retrofÃªte,ANDREA  , Occasion wear,Occasion dresses,Â£455.00,gldwt,--,--,--,--,"95% polyester, 5% elastane",--,Hand wash only,--,Asymmetrical,--,Zip,--,Colour gradient,Belt included,R0W21C00Y-F11,Long,Sleeveless,"55.0 "" (Size S)",Regular Fit,"Our model is 5' 11""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roksanda-myriam-dress-occasion-wear-light-teakiris-r9821c01k-b11.html,Roksanda,MYRIAM DRESS , Occasion wear,Occasion dresses,"Â£1,395.00",video overlay,--,--,Satin,--,100% silk,--,Dry clean only,--,--,--,--,Cowl neck,--,--,R9821C01K-B11,Long,Spaghetti straps,"53.5 "" (Size 12)",Slim Fit,"Our model is 5' 11""  tall and is wearing size 12",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/maya-deluxe-square-neck-tiered-skirt-embellished-dress-occasion-wear-black-m2z21c09a-q11.html,Maya Deluxe,SQUARE NECK TIERED SKIRT EMBELLISHED DRESS , Occasion wear,Occasion dresses,Â£184.99,black,--,--,Tulle,--,100% polyester,100% polyester,Hand wash only,--,--,--,Zip,Square neck,Plain,"Bust darts, slip, sequins",M2Z21C09A-Q11,Long,Extra short,"58.5 "" (Size 8)",Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/needle-and-thread-emilana-sgown-occasion-wear-petal-pink-nt521c0ew-j11.html,Needle & Thread,EMILANA SHORT SLEEVE GOWN , Occasion wear,Occasion dresses,Â£499.99,video overlay,--,--,Tulle,--,100% polyester,100% polyester,Dry clean only,--,--,--,Zip,Crew neck,Plain,"Slip, border, embroidery",NT521C0EW-J11,Long,Short,"59.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-denise-occasion-wear-snow-white-iv521c02i-a11.html,IVY & OAK BRIDAL,DENISE , Occasion wear,Occasion dresses,Â£599.99,snow white,--,--,Lace,--,100% viscose,100% viscose,"Do not tumble dry, Do not wash",--,--,--,Zip,Backless,Plain,"Bust darts, button row, slip",IV521C02I-A11,Long,Sleeveless,"74.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/alice-olivia-mayer-ruffle-slit-maxi-dress-occasion-wear-black-a2n21c00u-q11.html,Alice + Olivia,MAYER RUFFLE SLIT MAXI DRESS , Occasion wear,Occasion dresses,Â£715.00,video overlay,--,--,Satin,--,"80% triacetate, 20% polyester","94% polyester, 6% elastane",Dry clean only,--,--,--,Zip,Backless,Plain,"Bust darts, slip",A2N21C00U-Q11,Long,Spaghetti straps,"47.0 "" (Size 8)",Bodycon,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/diane-paris-alba-occasion-wear-white-d2s21c000-a11.html,DIANE Paris,ALBA , Occasion wear,Occasion dresses,Â£590.00,white,--,--,--,Semi-sheer,100% silk,--,--,--,--,--,Zip,Backless,Plain,"Button row, bow",D2S21C000-A11,Long,Spaghetti straps,"49.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-purple-h3t21c005-i11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£26.50,purple,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-I11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-purple-h3t21c005-i11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£26.50,black,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-I11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-purple-h3t21c005-i11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£26.50,crimson,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-I11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-purple-h3t21c005-i11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£26.50,dusky pink,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-I11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/happy-mama-maternity-nursing-bridesmaid-occasion-wear-purple-h3t21c005-i11.html,Happy Mama,MATERNITY  NURSING BRIDESMAID , Occasion wear,Occasion dresses,Â£26.50,navy,--,--,--,--,100% polyester,--,--,--,--,--,Belt,Cache-coeur,Plain,Nursing-friendly,H3T21C005-I11,Knee-length,Sleeveless,--,Slim Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roksanda-agata-dress-occasion-wear-coral-r9821c01l-g11.html,Roksanda,AGATA DRESS , Occasion wear,Occasion dresses,"Â£1,595.00",video overlay,--,--,--,--,100% cotton,"73% acetate, 27% silk",Dry clean only,Shawl collar,--,--,Laces,Backless,Plain,"Bust darts, slip, border",R9821C01L-G11,Calf-length,"26.0 "" (Size 10)","50.5 "" (Size 10)",Oversized,"Our model is 5' 11""  tall and is wearing size 10","17.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/ivy-and-oak-bridal-ferula-occasion-wear-snow-white-iv521c02b-a11.html,IVY & OAK BRIDAL,FERULA , Occasion wear,Occasion dresses,Â£949.99,snow white,--,--,Lace,--,"60% polyamide, 40% viscose",100% viscose,Dry clean only,--,--,--,Zip,Backless,Plain,"Button row, bust darts, adjustable straps, slip",IV521C02B-A11,Long,Long,--,Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/materiel-one-shoulder-dress-occasion-wear-black-mdh21c00f-q11.html,Materiel,ONE SHOULDER DRESS , Occasion wear,Occasion dresses,Â£674.99,video overlay,--,--,Satin,--,"86% viscose, 14% polyester",--,Dry clean only,--,Asymmetrical,--,Zip,--,Plain,Bow,MDH21C00F-Q11,Long,"Strapless, sleeveless","59.0 "" (Size S)",Bodycon,"Our model is 5' 9""  tall and is wearing size S","15.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marchesa-occasion-wear-waterlily-m7g21c00p-t11.html,Marchesa,Occasion wear,,Occasion dresses,"Â£5,055.00",video overlay,--,--,--,--,100% silk,100% polyester,Dry clean only,Volant collar,--,--,Zip,--,Floral,"Slip, wired bustier",M7G21C00P-T11,Long,Short,"69.0 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10","14.0 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
