,Style,Link,Brand,Dress name ,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Article number,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?
3969,,https://www.zalando.co.uk/superdry-day-dress-black-su221c0py-q11.html,Superdry,Day dress,80.00,3,black,--,100% lyocell,--,"Do not bleach, do not tumble dry",--,--,Zip,,Round neckline,Plain,--,SU221C0PY-Q11,Short,Elbow length,Elbow length,--,Regular Fit,Regular fit,--,--,No,No,No,No,No
3970,,https://www.zalando.co.uk/twist-and-tango-nimue-dress-day-dress-black-tw121c022-q11.html,Twist & Tango,NIMUE DRESS ,159.99,4,black/white,--,"97% polyester, 3% elastane",--,"Do not tumble dry, machine wash at 30Â°C",--,--,Zip,,Round neckline,Polka dot,Shoulder pads,TW121C022-Q11,Calf length,"26.0 "" (Size S)",Long,"45.0 "" (Size S)",Slim Fit,Slim fit,--,--,No,No,No,yes,Yes
3971,,https://www.zalando.co.uk/missguided-plus-front-keyhole-dress-jersey-dress-black-m0u21c0a5-q11.html,Missguided,FRONT KEYHOLE DRESS ,24.99,1,black,"Jersey, Lace","95% polyester, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,Button,,Round neckline,Plain,--,M0U21C0A5-Q11,Short,Short,Short,"35.5 "" (Size 16)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size 16","14.0 "" (Size 16)",No,No,No,No,No
3972,,https://www.zalando.co.uk/superdry-day-dress-gold-metallic-su221c0qa-f11.html,Superdry,LIMITED EDITION METALLIC MIDI ,85.00,3,gold,Lace,"85% cotton, 15% metal",--,"Do not bleach, do not tumble dry",--,--,Zip,,Round neckline,Striped,--,SU221C0QA-F11,Calf length,Short,Short,--,Regular Fit,Regular fit,--,--,No,Yes,No,No,No
3973,,https://www.zalando.co.uk/vila-petite-vikawa-dress-day-dress-old-rose-vip21c03o-j11.html,Vila,VIKAWA DRESS ,39.99,1,dusty pink,Jersey,"95% polyester, 5% elastane",100% polyester,Machine wash at 30Â°C,--,--,--,,Low v-neck,Plain,"Slip, embroidery",VIP21C03O-J11,Short,"23.0 "" (Size S)",Long,"33.0 "" (Size S)",Loose Fit,Loose fit,--,--,No,No,No,No,No
3974,,https://www.zalando.co.uk/closet-cocktail-dress-party-dress-lilac-cl921c0uk-i11.html,Closet,Cocktail dress / Party dress,89.99,3,pastel purple,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C",--,--,Button,,Low v-neck,Floral,--,CL921C0UK-I11,Knee length,"22.5 "" (Size 10)",Long,"39.0 "" (Size 10)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size 10","14.0 "" (Size 10)",No,No,No,No,No
3975,,https://www.zalando.co.uk/in-the-style-billie-suzie-leopard-wrap-midi-dress-day-dress-brown-i0421c015-c11.html,IN THE STYLE,BILLIE SUZIE LEOPARD WRAP MIDI DRESS ,46.99,2,brown,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,Laces,Wrap dresses,Low v-neck,Animal Prints in general,Bow,I0421C015-C11,Knee length,"24.0 "" (Size 8)",Long,"44.5 "" (Size 8)",Regular Fit,Regular fit,--,"14.5 "" (Size 8)",No,No,No,No,No
3976,,https://www.zalando.co.uk/n21-cocktail-dress-party-dress-black-n3121c021-q11.html,NÂ°21,Cocktail dress / Party dress,660.00,5,black,--,"69% acetate, 31% silk",--,Dry clean only,--,--,Button,,Round neckline,--,"Bust darts, bow",N3121C021-Q11,Short,"23.5 "" (Size 10)",Long,"37.5 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 10","16.0 "" (Size 10)",No,No,No,No,No
3977,,https://www.zalando.co.uk/milly-atalie-3d-floral-dress-cocktail-dress-party-dress-white-m1221c04a-a11.html,Milly,ATALIE 3D FLORAL DRESS ,359.99,5,white,Lace,100% polyester,"97% polyester, 3% elastane",Dry cleaning,--,--,Zip,,Low v-neck,Plain,"Bust darts, slip",M1221C04A-A11,Extra short,Short,Short,--,Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size 8",--,No,No,No,No,No
3978,,https://www.zalando.co.uk/cream-crlumas-long-day-dress-multi-coloured-cr221c0nh-t11.html,Cream,CRLUMAS LONG ,99.99,3,multi-coloured,--,100% viscose,--,--,Turn-down collar,--,Button,Button down dresses,--,Prints in general,Inseam pockets,CR221C0NH-T11,Calf length,"26.0 "" (Size 10)",Long,"47.0 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 10","19.5 "" (Size 10)",No,yes,No,No,No
3979,,https://www.zalando.co.uk/selected-femme-slfkofi-midi-dress-day-dress-sandshell-se521c13i-b11.html,Selected Femme,SLFKOFI MIDI DRESS ,69.99,2,off-white,Sweat,"60% cotton, 40% polyester",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Turn-down collar,--,--,Button down dresses,--,Plain,--,SE521C13I-B11,Calf length,"25.0 "" (Size 10)",Long,"45.5 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 10",--,No,No,No,No,No
3980,,https://www.zalando.co.uk/kaffe-kagrena-dress-day-dress-blueyellow-flowers-print-ka321c0sg-k11.html,Kaffe,KAGRENA DRESS ,69.99,2,black multi-coloured,--,100% viscose,--,--,--,--,--,,Low v-neck,Floral,Inseam pockets,KA321C0SG-K11,Calf length,Elbow length,Elbow length,"46.0 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 10","19.0 "" (Size 10)",No,yes,No,No,No
3981,,https://www.zalando.co.uk/moves-misanta-day-dress-dazzling-blue-mod21c07t-k11.html,Moves,MISANTA ,74.99,2,navy,--,"78% polyester, 22% metal",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,Zip,,Low v-neck,Floral,--,MOD21C07T-K11,Short,"25.0 "" (Size 8)",Long,"34.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No
3982,,https://www.zalando.co.uk/hofmann-copenhagen-josie-day-dress-rose-dust-0hc21c02o-j11.html,Hofmann Copenhagen,JOSIE ,264.99,5,pink,--,100% viscose,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",Standing collar,--,Laces,,--,Floral,"Inseam pockets, slip, border",0HC21C02O-J11,Extra short,"23.0 "" (Size 8)",Long,"33.0 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 8","17.5 "" (Size 8)",No,yes,No,No,No
3983,,https://www.zalando.co.uk/marc-cain-cocktail-dress-party-dress-lip-gloss-m4r21c06t-j11.html,Marc Cain,Cocktail dress / Party dress,254.99,5,pink,--,"60% polyester, 40% cotton",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,,Round neckline,Plain,Inseam pockets,M4R21C06T-J11,Knee length,"23.0 "" (Size 8)",Long,"39.0 "" (Size 8)",Loose Fit,Loose fit,--,"21.5 "" (Size 8)",No,yes,No,No,No
3984,,https://www.zalando.co.uk/pieces-pckeba-midi-dress-day-dress-sky-captain-pe321c18q-k11.html,Pieces,PCKEBA MIDI DRESS ,34.99,1,black multi-coloured,--,100% polyester,--,--,Standing collar,--,Button,,--,Floral,Bust darts,PE321C18Q-K11,Calf length,"25.5 "" (Size S)",Long,"48.5 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size S","16.5 "" (Size S)",No,No,No,No,No
3985,,https://www.zalando.co.uk/mango-day-dress-blauw-m9121c5i0-k11.html,Mango,JULES ,35.99,1,blue,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C",--,--,Button,,Low v-neck,Prints in general,--,M9121C5I0-K11,Short,Long,Long,--,Regular Fit,Regular fit,--,--,No,No,No,No,No
3986,,https://www.zalando.co.uk/jdy-jdyjoline-puff-below-knee-dress-day-dress-blackmulticolor-jy121c0g9-q11.html,JDY,JDYJOLINE PUFF BELOW KNEE DRESS ,22.09,1,black/white,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",--,--,Laces,,V-neck,Checked,Slip,JY121C0G9-Q11,Calf length,"24.0 "" (Size 8)",Long,"44.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No
3987,,https://www.zalando.co.uk/iro-anza-day-dress-black-multi-coloured-ir221c04q-q11.html,Iro,ANZA ,489.99,5,black multi-coloured,Chiffon,100% viscose,100% viscose,Dry clean only,--,--,Zip,,Round neckline,Prints in general,Slip,IR221C04Q-Q11,Knee length,Elbow length,Elbow length,"45.0 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 10",--,No,No,No,No,No
3988,,https://www.zalando.co.uk/vero-moda-curve-vmellie-waistcoat-day-dress-black-vee21g01z-q11.html,Vero Moda,VMELLIE WAISTCOAT ,47.99,2,black,--,"65% polyester, 35% cotton",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Lapel collar,--,Button,Accentuating the waist,Low v-neck,Plain,"Belt included, inseam pockets",VEE21G01Z-Q11,Short,Extra short,Short,"39.0 "" (Size 16)",Regular Fit,Regular fit,--,"14.0 "" (Size 16)",No,yes,No,No,No
3989,,https://www.zalando.co.uk/dkny-pleated-v-neck-gown-occasion-wear-navy-combo-dk121c0eh-k11.html,DKNY,PLEATED GOWN ,349.99,5,navy,Satin,100% polyester,--,Dry clean only,--,--,Zip,Pleated dresses,Low v-neck,--,Belt included,DK121C0EH-K11,Maxi/long,Sleeveless,Sleeveless,"55.5 "" (Size 8)",Regular Fit,Regular fit,--,"18.0 "" (Size 8)",No,No,No,No,No
3990,,https://www.zalando.co.uk/g-star-graphic-loose-dress-day-dress-black-gs121c0de-q11.html,G-Star,GRAPHIC LOOSE DRESS ,104.99,3,black,Sweat,"60% cotton, 40% polyester",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,--,--,Hooded dresses,--,Plain,--,GS121C0DE-Q11,Knee length,"25.0 "" (Size S)",Long,"37.5 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size S",--,No,No,No,No,No
3991,,https://www.zalando.co.uk/vero-moda-vmfallie-day-dress-ve121c1yh-q11.html,Vero Moda,VMFALLIE ,35.99,1,black multi-coloured,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Turn-down collar,--,Button,Accentuating the waist,--,Floral,Bust darts,VE121C1YH-Q11,Knee length,"22.5 "" (Size S)",Long,"39.5 "" (Size S)",Fitted waist,Slim fit,"Our model is 5' 9""  tall and is wearing size S","15.0 "" (Size S)",No,No,No,No,No
3992,,https://www.zalando.co.uk/needle-and-thread-bodice-ankle-gown-occasion-wear-petal-pink-nt521c0fd-j11.html,Needle & Thread,BODICE ANKLE GOWN ,279.99,5,pastel pink,Tulle,100% polyester,100% polyester,Dry clean only,--,--,Zip,,Round neckline,Floral,"Bust darts, slip, border, embroidery",NT521C0FD-J11,Maxi/long,Short,Short,"53.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.5 "" (Size 8)",No,No,No,No,No
3993,,https://www.zalando.co.uk/missguided-ruched-open-back-dress-cocktail-dress-party-dress-khaki-m0q21c205-o11.html,Missguided,RUCHED OPEN BACK DRESS ,27.99,1,army green,Tulle,"95% polyester, 5% elastane",100% polyester,Hand wash only,--,--,--,Bodycon dresses,Spaghetti straps,Plain,"Adjustable straps, slip",M0Q21C205-O11,Extra short,Spaghetti straps,Spaghetti straps,"30.5 "" (Size 8)",Bodycon,Slim fit,"Our model is 5' 10""  tall and is wearing size 8",--,No,No,No,No,Yes
3994,,https://www.zalando.co.uk/desigual-veronica-day-dress-scarlet-de121c0zj-g11.html,Desigual,VERONICA ,84.99,3,black multi-coloured,Rib,"95% viscose, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,,Low v-neck,Floral,--,DE121C0ZJ-G11,Short,"26.5 "" (Size M)",Long,"33.0 "" (Size M)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size M",--,No,No,No,No,No
3995,,https://www.zalando.co.uk/superdry-superdry-summer-stripe-maxi-dress-jersey-dress-su221c0j0-k11.html,Superdry,SUPERDRY SUMMER STRIPE MAXI DRESS ,33.99,1,navy,--,100% cotton,--,--,--,--,--,,Spaghetti straps,Striped,--,SU221C0J0-K11,--,Spaghetti straps,Spaghetti straps,--,--,,--,--,No,No,No,No,No
3996,,https://www.zalando.co.uk/liu-jo-jeans-abito-day-dress-nero-l2521c082-q11.html,LIU JO,ABITO ,114.99,3,black,Jersey,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,,V-neck,Plain,Decorative studs,L2521C082-Q11,Maxi/long,Short,Short,"49.5 "" (Size S)",Regular Fit,Regular fit,--,--,No,No,No,No,No
3997,,https://www.zalando.co.uk/supermom-dress-short-sleeve-allover-cocktail-dress-party-dress-sea-spray-s8629f04r-t11.html,Supermom,DRESS SHORT SLEEVE ALLOVER  ,42.99,2,black,"Jersey, satin","58% polyester, 32% viscose, 10% elastane",--,--,--,--,--,,Low v-neck,Animal Prints in general,--,S8629F04R-T11,Calf length,Short,Short,"43.0 "" (Size S)",Regular Fit,Regular fit,--,--,No,No,No,No,No
3998,,https://www.zalando.co.uk/needle-and-thread-snowdrop-gown-occasion-wear-pearl-rosechalk-nt521c0fb-a11.html,Needle & Thread,SNOWDROP GOWN ,644.99,5,off-white,Tulle,100% polyester,100% polyester,Dry clean only,Standing collar,--,Button,Accentuating the waist,--,--,"Belt included, slip, sequins, border",NT521C0FB-A11,Maxi/long,"23.5 "" (Size 8)",Long,"56.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",No,No,yes,No,No
3999,,https://www.zalando.co.uk/massimo-dutti-day-dress-blue-m3i21c0gr-k11.html,Massimo Dutti,Day dress,99.95,3,blue,--,"55% cupro, 45% viscose","55% cupro, 45% viscose",--,--,--,--,Wrap dresses,Low v-neck,Plain,"Bow, slip",M3I21C0GR-K11,Calf length,Short,Short,"51.5 "" (Size M)",Regular Fit,Regular fit,--,--,No,No,No,No,No
4000,,https://www.zalando.co.uk/desigual-vest-my-mickey-day-dress-white-de121c0z3-a11.html,Desigual,VEST MY MICKEY ,84.99,3,white,Jersey,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,,Round neckline,Prints in general,--,DE121C0Z3-A11,Extra short,Short,Short,"31.5 "" (Size S)",Regular Fit,Regular fit,--,--,Yes,No,No,No,No
4001,,https://www.zalando.co.uk/calvin-klein-jeans-plus-shrunken-dress-day-dress-black-c2q21c00g-q11.html,Calvin Klein,SHRUNKEN DRESS ,84.99,3,black,Sweat,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,,--,Prints in general,--,C2Q21C00G-Q11,Knee length,"26.0 "" (Size 20/22)",Long,"37.5 "" (Size 20/22)",Regular Fit,Regular fit,--,--,No,No,No,No,No
4002,,https://www.zalando.co.uk/needle-and-thread-tempest-midi-dress-cocktail-dress-party-dress-petal-pink-nt521c0ex-j11.html,Needle & Thread,TEMPEST V,219.99,5,pastel pink,Tulle,100% polyester,--,Dry clean only,--,--,Zip,Wrap dresses,Low v-neck,Plain,"Slip, sequins, border, embroidery",NT521C0EX-J11,Knee length,"24.5 "" (Size 8)",Long,"39.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,yes,No,No
4003,,https://www.zalando.co.uk/love-copenhagen-lora-dress-cocktail-dress-party-dress-red-bud-l1g21c057-g11.html,Love Copenhagen,LORA MAXI DRESS ,139.99,4,burgundy,Satin,100% polyester,--,--,--,--,Zip,Wrap dresses,Low v-neck,Floral,"Belt included, bust darts, embroidery",L1G21C057-G11,Maxi/long,Short,Short,"54.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",No,No,No,No,No
4004,,https://www.zalando.co.uk/versace-jeans-couture-cocktail-dress-party-dress-multicolor-vei21c03s-t11.html,Versace Jeans Couture,Cocktail dress / Party dress,294.99,5,bright multi-coloured,--,100% polyester,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,Zip,,Spaghetti straps,Prints in general,"Bust darts, adjustable straps",VEI21C03S-T11,Extra short,Spaghetti straps,Spaghetti straps,"32.5 "" (Size 8)",Slim Fit,Slim fit,"Our model is 5' 11""  tall and is wearing size 8",--,No,No,No,No,No
4005,,https://www.zalando.co.uk/glamorous-curve-shift-dress-day-dress-gla21c05r-q11.html,Glamorous,SHIFT DRESS ,23.99,1,black,--,100% polyester,--,Hand wash only,--,--,--,,Round neckline,Plain,Bust darts,GLA21C05R-Q11,Short,Elbow length,Elbow length,"38.0 "" (Size 16)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 16","16.0 "" (Size 16)",No,No,No,No,No
4007,,https://www.zalando.co.uk/materiel-short-sleeve-structured-dress-day-dress-light-blue-mdh21c00d-k11.html,Materiel,SHORT SLEEVE STRUCTURED DRESS ,594.99,5,pastel blue,--,"53% polyester, 43% wool, 4% elastane",--,Dry clean only,--,--,Zip,,Round neckline,Plain,Inseam pockets,MDH21C00D-K11,Calf length,Elbow length,Elbow length,"49.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S","17.0 "" (Size S)",No,yes,No,No,No
4008,,https://www.zalando.co.uk/calvin-klein-jeans-side-repeat-logo-hoodie-dress-day-dress-black-c1821c09n-q11.html,Calvin Klein,SIDE REPEAT LOGO HOODIE DRESS ,109.99,3,black,Sweat,"64% cotton, 36% polyester",--,"Do not tumble dry, machine wash at 30Â°C",Hood,--,--,Hooded dresses,--,Prints in general,--,C1821C09N-Q11,Knee length,"21.5 "" (Size S)",Long,"41.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S",--,No,Yes,No,No,No
4009,,https://www.zalando.co.uk/marella-effige-cocktail-dress-party-dress-emerald-m7521c06h-m11.html,Marella,EFFIGE ,244.99,5,dark green,Satin,"69% acetate, 31% silk",--,"Hand wash only, do not tumble dry",--,--,Button,,Round neckline,Plain,--,M7521C06H-M11,Knee length,"22.0 "" (Size 10)",Long,"37.5 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 10","16.0 "" (Size 10)",No,No,No,No,No
4010,,https://www.zalando.co.uk/reebok-classic-day-dress-green-re021c00w-m11.html,Reebok Classic,SLIM  ,32.95,1,pastel green,--,"97% cotton, 3% elastane",--,--,--,--,--,,V-neck,Prints in general,--,RE021C00W-M11,Short,Sleeveless,Sleeveless,--,Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size S",--,No,No,No,No,No
4011,,https://www.zalando.co.uk/replay-repeat-dress-day-dress-multi-coloured-re321c04q-j11.html,Replay,REPEAT DRESS ,149.99,4,bright multi-coloured,--,100% viscose,100% viscose,Machine wash at 30Â°C,--,--,--,,Low v-neck,Floral,Slip,RE321C04Q-J11,Short,"23.5 "" (Size S)",Long,"34.5 "" (Size S)",Loose Fit,Loose fit,--,"15.0 "" (Size S)",No,No,No,No,No
4012,,https://www.zalando.co.uk/mango-day-dress-zwart-m9121c5i1-q11.html,Mango,KAIA ,35.99,1,black/white,--,100% viscose,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,--,,Low v-neck,Prints in general,"Button row, slip",M9121C5I1-Q11,Short,Long,Long,--,Regular Fit,Regular fit,--,--,No,No,No,No,No
4013,,https://www.zalando.co.uk/Hugo Boss-depera-day-dress-dark-red-bb121c0ei-g11.html,Hugo Boss,DEPERA ,349.00,5,burgundy,--,"63% cotton, 32% polyester, 5% elastane",--,--,--,--,Laces,,V-neck,Plain,Inseam pockets,BB121C0EI-G11,Calf length,3/4 length,Elbow length,--,Loose Fit,Loose fit,--,--,No,yes,No,No,No
4014,,https://www.zalando.co.uk/esprit-collection-day-dress-grey-blue-es421c1lo-k11.html,Esprit,Day dress,69.00,2,navy,--,100% viscose,--,--,Mandarin collar,--,--,,Round neckline,Prints in general,--,ES421C1LO-K11,--,Elbow length,Elbow length,--,--,,--,--,No,No,No,No,No
4015,,https://www.zalando.co.uk/desigual-vest-august-day-dress-prune-purple-de121c0z9-i11.html,Desigual,VEST AUGUST ,144.99,4,bright multi-coloured,Chiffon,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,Button,,Round neckline,Prints in general,Slip,DE121C0Z9-I11,Maxi/long,Sleeveless,Sleeveless,"54.5 "" (Size M)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size M","14.0 "" (Size M)",Yes,No,No,No,No
4016,,https://www.zalando.co.uk/mango-day-dress-weiss-m9121c5ix-a11.html,Mango,CLOUD,49.99,2,white,--,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C",Turn-down collar,--,Button,Button down dresses,--,Plain,--,M9121C5IX-A11,Calf length,Short,Short,--,Loose Fit,Loose fit,--,--,No,No,No,No,No
4017,,https://www.zalando.co.uk/hollister-co-bare-cutout-dress-day-dress-red-h0421c056-g11.html,Hollister Co.,BARE CUTOUT DRESS ,28.99,1,red,--,100% viscose,100% polyester,Machine wash at 30Â°C,--,--,--,,Spaghetti straps,Floral,Slip,H0421C056-G11,Short,Spaghetti straps,Spaghetti straps,"34.5 "" (Size SxR)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size SxR",--,No,No,No,No,Yes
4018,,https://www.zalando.co.uk/esprit-day-dress-off-white-es121c20n-a11.html,Esprit,Day dress,29.99,1,off-white,--,"93% cotton, 5% viscose, 2% polyester",--,Do not tumble dry,--,--,--,,Spaghetti straps,Striped,--,ES121C20N-A11,Calf length,Spaghetti straps,Spaghetti straps,--,Loose Fit,Loose fit,--,--,No,No,No,No,No
4019,,https://www.zalando.co.uk/cinq-a-sept-rika-dress-day-dress-peacock-blue-cig21c00r-k11.html,Cinq Ã  Sept,RIKA DRESS ,255.00,5,blue,--,"55% viscose, 45% polyester",100% polyester,"Machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,Zip,,--,Checked,"Slip, border",CIG21C00R-K11,Short,"25.0 "" (Size 8)",Long,"34.5 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No
4020,,https://www.zalando.co.uk/mamalicious-mlgarbo-mary-dress-day-dress-navy-blazer-m6429f0ur-k11.html,MAMALICIOUS,MLGARBO MARY DRESS  ,59.99,2,navy,Chiffon,100% polyester,"95% viscose, 5% elastane","Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle, Do not bleach",--,--,--,,V-neck,Plain,Bow,M6429F0UR-K11,Knee length,Sleeveless,Sleeveless,--,Slim Fit,Slim fit,--,--,No,No,No,No,No
