,Random order,Original order,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Sport
2552,0.9869471670000001,4018,Never Fully Dressed Petite,DISCO GROOVE DRESS , Day dress,summer-dresses,94.99,bright multi-coloured,,,,,100% polyester,,"Do not tumble dry, Hand wash only",,,,Belt,Cache-coeur,Print,,NEZ21C01H-J11,Short,"23.5 "" (Size 10)","34.5 "" (Size 10)",Regular Fit,,"14.5 "" (Size 10)",,,,,,,,,,
2553,0.5189617089999999,6148,The Kooples,ROBE , Occasion wear,Occasion dresses,314.99,black,,,Chiffon,,"55% polyester, 45% metal",100% viscose,Hand wash only,,,,Button,Cache-coeur,Marl,Slip,THA21C0B4-Q11,Long,Elbow length,"53.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
2554,0.185409345,3074,CALANDO,DRESS WITH SEAMLESS POCKETS , Day dress,summer-dresses,28.99,dusty pink,,,Sweat,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Marl,"Inseam pockets, elasticated waist",C5421C004-G11,Short,"24.5 "" (Size S)","38.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
2555,0.38073408700000005,6843,Swing,DRESS , Cocktail dress / Party dress,Cocktail Dresses,149.99,navy,,,Satin,,"96% polyester, 4% elastane","97% polyester, 3% elastane",,,,,Zip,Crew neck,Plain,Bust darts,SG721C0M5-K11,Short,Short,"36.5 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10","14.0 "" (Size 10)",,,,,,,,,,
2556,0.9045049820000001,6486,Sister Jane,ELEMENT SEQUIN CAMI DRESS , Cocktail dress / Party dress,Cocktail Dresses,84.99,blue,,,,,100% polyester,"95% polyester, 5% elastane","Do not tumble dry, Do not wash",,,,Zip,Backless,,"Adjustable straps, slip, sequins",QS021C077-K11,Calf-length,Spaghetti straps,"50.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S","13.0 "" (Size S)",,,,,,,,,,
2557,0.012600321000000001,5483,Soyaconcept,SC,CHANET 3 ,summer-dresses,54.99,white multi-coloured,,,,Semi-sheer,100% viscose,,"Do not tumble dry, machine wash at 30°C",,,,,Henley,Print,,SO821C093-B11,Calf-length,Elbow length,"46.0 "" (Size S)",Oversized,"Our model is 5' 10""  tall and is wearing size S","19.0 "" (Size S)",,,,,,,,,,
2558,0.946155394,2851,Marc O'Polo DENIM,DRESS SLEEVE ELASTIC AT CUFF HEM , Day dress,summer-dresses,99.99,white multi-coloured,,,,,100% viscose,,,,,,Button,Crew neck,Print,,OP521C06C-I11,Knee-length,"19.0 "" (Size S)","38.0 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
2559,0.614453759,2316,Glamorous,SQUARE NECK MINI DRESS , Day dress,summer-dresses,34.99,white multi-coloured,,,,Semi-sheer,100% polyester,,"Do not tumble dry, machine wash at 30°C",,,,Zip,Square neck,Floral,,GL921C0RP-T11,Short,Sleeveless,"32.0 "" (Size 8)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 8","15.5 "" (Size 8)",,,,,,,,,,
2560,0.019101349,3905,Missguided Petite,RUCHED FRONT LONG SLEEVE MINI DRESS  , Day dress,summer-dresses,26.99,black,,,Rib,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Square neck,Plain,,M0V21C0O6-Q11,Short,"25.5 "" (Size 8)","38.0 "" (Size 8)",Bodycon,,,,,,,,,,,,
2561,0.035887358,2260,Esprit,DRESS , Day dress,summer-dresses,54.99,black multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Floral,,ES121C21Z-Q12,Knee-length,"25.0 "" (Size 10)","37.5 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","17.0 "" (Size 10)",,,,,,,,,,
2562,0.42841454100000004,2989,Tommy Jeans,PRINTED FIT FLARE DRESS , Day dress,summer-dresses,79.99,white multi-coloured,,,,Semi-sheer,100% viscose,,"Machine wash at 30°C, Machine wash on gentle cycle",,,,,Backless,Floral,Adjustable straps,TOB21C079-K11,Short,Spaghetti straps,"32.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2563,0.34180532799999996,2582,mbyM,MEERA , Day dress,summer-dresses,69.99,purple,,,,,100% viscose,,,Standing collar,,,Button,,Floral,,MB121C0ET-T11,Knee-length,"28.5 "" (Size S)","41.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","15.5 "" (Size S)",,,,,,,,,,
2564,0.838564834,1311,Freequent,FQSOLEI , Day dress,summer-dresses,59.99,white,,,,,"65% cotton, 35% polyester",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,V-neck,Striped,Bust darts,F0821C071-M11,Knee-length,"17.5 "" (Size S)","40.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.5 "" (Size S)",,,,,,,,,,
2565,0.420666021,5896,Vero Moda Curve,VMLYA 3/4 ABOVE KNEE DRESS , Day dress,summer-dresses,34.99,yellow,,,,,100% polyester,,,Volant collar,,,Laces,,Floral,Bust darts,VEE21C03Z-O11,Short,"17.5 "" (Size 18)","41.5 "" (Size 18)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 18","17.5 "" (Size 18)",,,,,,,,,,
2566,0.151248456,5648,Vila,VIMESA BRAIDED SHORT DRESS , Day dress,summer-dresses,30.99,dark green,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,,V1021C2GU-M11,Extra short,Sleeveless,"33.5 "" (Size 8)",Regular Fit,,"12.0 "" (Size 8)",,,,,,,,,,
2567,0.409148752,3148,ONLY Carmakoma,CARIKA LIFE 3/4 DRESS , Day dress,summer-dresses,54.99,black,,,,,100% lyocell,,"Do not tumble dry, machine wash at 30°C",Standing collar,,,Button,,Marl,Belt included,ONA21C0G8-Q11,Knee-length,Elbow length,"43.5 "" (Size 16)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 16","16.0 "" (Size 16)",,,,,,,,,,
2568,0.220209691,6406,DIANE Paris,ALBA , Occasion wear,Occasion dresses,590.0,white,,,,Semi-sheer,100% silk,,,,,,Zip,Backless,Plain,"Button row, bow",D2S21C000-A11,Long,Spaghetti straps,"49.0 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8",,,,,,,,,,,
2569,0.402276725,3585,Olivia Rubin,DELPHINE , Day dress,summer-dresses,265.0,bright multi-coloured,,,,,100% viscose,100% viscose,"Hand wash only, Dry cleanable",,,,Zip,Crew neck,Checked,Slip,OLG21C015-T11,Calf-length,"23.5 "" (Size 8)","50.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8",,,,,,,,,,,
2570,0.634837986,5812,Seraphine,ANTONIETTA , Day dress,summer-dresses,54.99,white,100% viscose,,Knit,,"48% viscose, 32% cotton, 18% nylon, 2% elastane","95% viscose, 5% elastane","Do not tumble dry, Hand wash only",,,,,Crew neck,Floral,Nursing-friendly,S1S29F02A-C11,Knee-length,Short,"40.0 "" (Size 10)",Small,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2571,0.126014352,1839,Sister Jane,BARN HEART MINI DRESS , Day dress,summer-dresses,94.99,white,,,,,"80% polyester, 15% nylon, 5% cotton",,Hand wash only,Shawl collar,,,,V-neck,Print,Inseam pockets,QS021C07D-J11,Extra short,"22.0 "" (Size S)","30.5 "" (Size S)",Regular Fit,,"14.5 "" (Size S)",,,,,,,,,,
2572,0.41412236700000005,2713,Monki,Day dress,,summer-dresses,26.0,black,,,,,"94% polyester, 6% elastane",,"Machine wash at 40°C, do not tumble dry",,,,,Cache-coeur,Print,,MOQ21C0BK-Q11,Calf-length,"25.0 "" (Size S)","43.0 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","13.0 "" (Size S)",,,,,,,,,,
2573,0.39632964,3126,Neon & Nylon,CHECKBOARD DRESS , Jersey dress,summer-dresses,32.99,black/white,,,Jersey,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Checked,,N3P21C002-Q11,Calf-length,Short,"49.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2574,0.435994326,6459,Anna Field Tall,Cocktail dress / Party dress,,Cocktail Dresses,33.99,navy,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Boat neck,Plain,,ANH21C00T-K11,Calf-length,"17.0 "" (Size S)","49.0 "" (Size S)",Slim Fit,,,,,,,,,,,,
2575,0.43256046200000003,4707,Mango,RUFU,H ,summer-dresses,49.99,red,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C",,,,,Backless,,Embroidery,M9121C5IZ-G11,Calf-length,Short,,Loose Fit,,,,,,,,,,,,
2576,0.67432115,5606,Vero Moda,VMBELLA DRESS , Day dress,summer-dresses,34.99,multi-coloured,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,V-neck,Floral,"Elasticated waist, slip",VE121C2NZ-K11,Short,"18.5 "" (Size S)","35.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
2577,0.990674125,1719,Seafolly,SUMMER OF LOVE  , Day dress,summer-dresses,94.99,yellow,,,,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Square neck,Floral,"Inseam pockets, bow",S1981H05O-M11,Calf-length,,"52.0 "" (Size S)",Loose Fit,,,,,,,,,,,,
2578,0.965492128,1733,Pepe Jeans,JASMINE , Day dress,summer-dresses,74.99,navy,,,,,100% viscose,100% viscose,"Do not tumble dry, machine wash at 30°C",,,,Zip,Low-cut v-neck,Floral,"Zip fastening, bust darts, slip",PE121C0MJ-T11,Short,"24.0 "" (Size S)","34.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
2579,0.57027094,6327,Needle & Thread,AMALIE LONG SLEEVE V NECK BODICE ANKLE GOWN , Occasion wear,Occasion dresses,259.99,off-white,,,Tulle,,100% polyester,100% polyester,Dry cleanable,,,,Zip,Low-cut v-neck,Plain,"Slip, sequins, border",NT521C0G6-A11,Long,"23.0 "" (Size 8)","54.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8",,,,,,,,,,,
2580,0.365868002,1161,Desigual,Day dress,,summer-dresses,84.99,navy,,,Tulle,,"93% polyester, 7% elastane","95% viscose, 5% elastane","Do not tumble dry, machine wash at 30°C",,,,,Crew neck,Floral,Slip,DE121C0YT-K11,Short,Sleeveless,"35.0 "" (Size M)",Regular Fit,,,,,,,,,,,,
2581,0.246587814,3031,JDY,JDYBELLA LIFE DRESS , Day dress,summer-dresses,22.09,denim,,,,,100% cotton,,"Machine wash at 40°C, do not tumble dry, Machine wash on gentle cycle",Turn-down collar,,,Button,,,Belt included,JY121C0Q1-K11,Short,"24.5 "" (Size 8)","35.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",,,,,,,,,,
2582,0.279248292,3216,Part Two,MARYLOU , Day dress,summer-dresses,129.99,navy,,,,,"50% polyester, 50% viscose",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,,P2121C0DA-K12,Knee-length,"20.5 "" (Size 8)","41.5 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","12.5 "" (Size 8)",,,,,,,,,,
2583,0.435973006,3699,Ioana Ciolacu,BETH DRESS , Day dress,summer-dresses,215.0,black,,,,,"55% linen, 45% viscose",,"Do not tumble dry, machine wash at 30°C",,,,Laces,Backless,Plain,Inseam pockets,IO021C002-Q11,Calf-length,Spaghetti straps,"47.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2584,0.36074266299999996,3498,Glamorous Curve,Day dress,,summer-dresses,35.69,black,,,Chiffon,,100% polyester,100% polyester,Hand wash only,,,,Zip,Low-cut v-neck,Polka dot,"Belt included, slip",GLA21C063-Q11,Short,"25.0 "" (Size 16)","36.5 "" (Size 16)",Fitted waist,"Our model is 5' 9""  tall and is wearing size 16","15.5 "" (Size 16)",,,,,,,,,,
2585,0.619259611,5699,Cotton On Petite,SHIRRED HALTER MINI DRESS , Day dress,summer-dresses,28.99,black,,,Chiffon,,100% viscose,100% polyester,Machine wash at 40°C,,,,Laces,Backless,Plain,,C6A21C00C-Q11,Extra short,Spaghetti straps,"29.5 "" (Size S)",Regular Fit,,,,,,,,,,,,
2586,0.47544418299999996,4394,Glamorous Tall,LONG SLEEVE TEA DRESS , Day dress,summer-dresses,34.99,black/white,,,,,100% polyester,100% polyester,"Do not tumble dry, Hand wash only",,,,Zip,Low-cut v-neck,Print,"Belt included, slip",GLC21C03D-Q11,Short,"26.5 "" (Size 10)","37.0 "" (Size 10)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 10","15.5 "" (Size 10)",,,,,,,,,,
2587,0.95930992,3351,Superdry,DESERT OFF SHOULDER DRESS , Day dress,summer-dresses,39.99,red,,,,,100% lyocell,,"Do not tumble dry, machine wash at 30°C",,,,,Off-the-shoulder,Plain,,SU221C0H0-G11,Short,"16.0 "" (Size S)","28.0 "" (Size S)",Normal fit,"Our model is 5' 10""  tall and is wearing size S","17.0 "" (Size S)",,,,,,,,,,
2588,0.247944285,3909,The North Face,GLACIER DRESS , Day dress,summer-dresses,54.99,pastel blue,,,Fleece,,100% polyester,,"Machine wash at 40°C, Machine wash on gentle cycle",Zip neck,,,,,Plain,,TH321C00B-K11,Extra short,Long,,Bodycon,,,,,,,,,,,,
2589,0.00673319,7226,Closet,CLOSET LONDON PLEATED DRESS , Cocktail dress / Party dress,Cocktail Dresses,134.99,purple,,,,,"97% polyester, 3% elastane",,"Do not tumble dry, Hand wash only",,,,Zip,Crew neck,Floral,Bust darts,CL921C0TK-I11,Calf-length,"24.5 "" (Size 10)","47.5 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","13.5 "" (Size 10)",,,,,,,,,,
2590,0.421197062,6204,IVY & OAK BRIDAL,MACY , Occasion wear,Occasion dresses,599.99,white,,,Lace,,100% polyester,100% polyester,"Do not tumble dry, Do not wash",,,,Zip,Backless,Plain,"Button row, padded bust, slip",IV521C02H-A11,Long,"23.5 "" (Size 8)","70.5 "" (Size 8)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 8","13.0 "" (Size 8)",,,,,,,,,,
2591,0.2929913,2813,Esprit Collection,Day dress,,summer-dresses,89.99,navy,,,Chiffon,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,,Crew neck,Print,Slip,ES421C1IO-K11,Knee-length,"22.0 "" (Size S)","36.5 "" (Size S)",Loose Fit,,"17.5 "" (Size S)",,,,,,,,,,
2592,0.033593958,6867,Closet,CLOSET LONDON SHIRT DRESS , Cocktail dress / Party dress,Cocktail Dresses,114.99,pastel purple,,,,,100% polyester,,"Do not tumble dry, Hand wash only",Turn-down collar,,,Zip,Backless,Floral,Bust darts,CL921C0TG-I11,Knee-length,Elbow length,"40.0 "" (Size 10)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 10","17.5 "" (Size 10)",,,,,,,,,,
2593,0.868724591,6072,Swing,EVENING DRESS , Occasion wear,Occasion dresses,159.99,blue,,,Chiffon,,100% polyester,100% polyester,,,,,Zip,Backless,Plain,"Padded bust, sequins, rhinestones",SG721C0M0-K11,Long,Spaghetti straps,"60.0 "" (Size 10)",Slim Fit,"Our model is 5' 10""  tall and is wearing size 10",,,,,,,,,,,
2594,0.91327496,5749,Vero Moda,VMINEZ SHORT DRESS , Day dress,summer-dresses,32.99,black,,,,,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",,,,Button,Crew neck,Plain,Slip,VE121C20Z-Q11,Short,"25.0 "" (Size S)","36.0 "" (Size S)",Fitted waist,"Our model is 5' 9""  tall and is wearing size S","12.5 "" (Size S)",,,,,,,,,,
2595,0.9749328490000001,1126,Vero Moda,DRESS , Day dress,summer-dresses,32.99,brown,,,,,"80% viscose, 20% polyester",,"Do not tumble dry, machine wash at 30°C",Turn-down collar,,,Button,,Plain,,VE121C3AX-G11,Knee-length,Long,"36.0 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
2596,0.49875435100000004,2708,Esprit,Day dress,,summer-dresses,36.99,black,,,,,"79% viscose, 21% polyester",,"Do not bleach, do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,,Plain,"Belt included, button row",ES121C233-Q11,Thigh-length,Long,,Regular Fit,,,,,,,,,,,,
2597,0.38881292799999995,4200,Vivetta,DRESS , Day dress,summer-dresses,495.0,white,,,,,"93% cotton, 3% other fibres, 2% metal, 2% elastane",,"Machine wash at 40°C, do not tumble dry",,,,,Square neck,Plain,"Border, inseam pockets, rhinestones",VIQ21C01U-A11,Calf-length,Elbow length,"48.0 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","12.0 "" (Size 8)",,,,,,,,,,
2598,0.40370376799999996,2006,Tommy Hilfiger,GLOBAL STRIPE SHORT DRESS , Day dress,summer-dresses,159.99,black,,,Knit,,"40% wool, 35% polyamide, 25% alpaca",,"Do not tumble dry, Hand wash only",Standing collar,,,,V-neck,Plain,,TO121C0K1-K11,Short,Extra short,"34.5 "" (Size S)",Regular Fit,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
2599,0.7201017690000001,2855,edc by Esprit,Day dress,,summer-dresses,,navy,,,,,"88% cotton, 12% polyester",,"Machine wash at 40°C, do not tumble dry",Hood,,,,,Plain,Elasticated waist,ED121C0WW-K11,Short,"23.5 "" (Size S)","35.5 "" (Size S)",Loose Fit,,,,,,,,,,,,
2600,0.97824677,1390,GAP,DRESS  , Day dress,summer-dresses,38.49,blue,,,Sweat,,"93% cotton, 7% polyester",,"Machine wash at 30°C, Machine wash on gentle cycle",Standing collar,,,,,Print,,GP021C0KQ-K11,Short,"23.0 "" (Size S)","35.0 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2601,0.385665525,6652,WAL G.,BUST SKATER DRESS , Cocktail dress / Party dress,Cocktail Dresses,27.99,black,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Crew neck,Plain,Padded bust,WG021C085-Q11,Short,Sleeveless,"34.0 "" (Size S)",Slim Fit,"Our model is 5' 9""  tall and is wearing size S","14.0 "" (Size S)",,,,,,,,,,
2602,0.354563126,7102,MOSCHINO,MACRO BUTTONS , Cocktail dress / Party dress,Cocktail Dresses,840.0,red,,,,,"49% cotton, 47% viscose, 4% elastane",,Dry clean only,,,,Button,Backless,Plain,"Inseam pockets, belt included, decorative buttons",6MO21C023-G11,Knee-length,Sleeveless,"47.5 "" (Size 10)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 10","14.5 "" (Size 10)",,,,,,,,,,
2603,0.051598523,4074,Alice + Olivia,EVIA , Day dress,summer-dresses,475.0,black,,,Rib,,"76% viscose, 22% nylon, 2% elastane",,Dry clean only,,,,,Backless,Plain,,A2N21C011-Q11,Knee-length,"Spaghetti straps, long","32.0 "" (Size S)",Bodycon,"Our model is 5' 9""  tall and is wearing size S",,,,,,,,,,,
2604,0.08396283,4479,Missguided Maternity,TIE BACK SMOCK DRESS , Day dress,summer-dresses,27.99,black,,,,,100% polyester,100% polyester,Machine wash at 30°C,,,,Laces,Backless,Plain,Slip,M5Q29F033-Q11,Extra short,"25.5 "" (Size 8)","33.0 "" (Size 8)",Regular Fit,,,,,,,,,,,,
2605,0.231543444,5816,ONLY Carmakoma,CARCORDELIA WRAP DRESS , Day dress,summer-dresses,26.34,multi-coloured,,,Chiffon,,100% polyester,100% polyester,"Machine wash at 30°C, Machine wash on gentle cycle",,,,Laces,Cache-coeur,Colourful,Slip,ONA21C0FW-K11,Knee-length,"23.0 "" (Size 16)","37.5 "" (Size 16)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 16","16.5 "" (Size 16)",,,,,,,,,,
2606,0.6174296779999999,1770,JDY Petite,JDYSUE SUMMER DRESS , Day dress,summer-dresses,17.99,navy,,,Jersey,,"96% polyester, 4% elastane",,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle, Do not bleach",,,,,Crew neck,Floral,Elasticated waist,JD421C010-K11,Knee-length,Short,"33.0 "" (Size S)",Regular Fit,,,,,,,,,,,,
2607,0.8176908009999999,7336,WAL G.,SIMI SLINKI MIDI DRESS , Cocktail dress / Party dress,Cocktail Dresses,36.99,red,,,Jersey,,"95% polyester, 5% elastane",,"Do not tumble dry, machine wash at 30°C",,,,Zip,Cache-coeur,Plain,,WG021C0QB-G11,Knee-length,"Sleeveless, short","41.0 "" (Size 10)",Slim Fit,"Our model is 5' 9""  tall and is wearing size 10",,,,,,,,,,,
2608,0.099334121,6088,Molly Bracken,LADIES DRESS , Occasion wear,Occasion dresses,69.99,burnt orange,,,,,"70% viscose, 30% lyocell",100% viscose,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",,,,Zip,Low-cut v-neck,Plain,Slip,M6121C0UK-G11,Knee-length,Sleeveless,"46.0 "" (Size S)",Regular Fit,,"8.5 "" (Size S)",,,,,,,,,,
2609,0.062133243,25,YAS,YASGEOLA SHIRT DRESS , Day dress,summer-dresses,59.99,bright multi-coloured,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,Button,,Print,"Bust darts, Crochet Detailing",Y0121C1WT-T11,Knee-length,"20.5 "" (Size S)","36.0 "" (Size S)",Loose Fit,,"12.5 "" (Size S)",,,,,,,,,,
2610,0.194916602,2137,Rich & Royal,DRESS STRIPED , Day dress,summer-dresses,129.99,bright multi-coloured,,,Jersey,,100% cotton,,"Do not tumble dry, machine wash at 30°C, Machine wash on gentle cycle",Turn-down collar,,,,V-neck,Striped,,RI521C04W-T11,Thigh-length,"25.5 "" (Size S)","44.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",,,,,,,,,,,
2611,0.655343554,4589,Mango,CROATIA,H ,summer-dresses,35.99,green,"94% polyester, 6% elastane",,Rib,,"94% polyester, 6% elastane",,"Do not tumble dry, machine wash at 30°C",,,,,Scoop neck,Plain,,M9121C5KM-K11,Knee-length,Spaghetti straps,,Slim Fit,,,,,,,,,,,,
2612,0.5175704760000001,4005,Faithfull the brand,VELIKA MIDI DRESS , Day dress,summer-dresses,190.0,white multi-coloured,,,,,100% viscose,100% viscose,,,,,,Backless,Floral,"Slip, bow",F0O21C01U-M11,Calf-length,Elbow length,"44.0 "" (Size S)",Regular Fit,"Our model is 5' 8""  tall and is wearing size S",,,,,,,,,,,
2613,0.648383597,695,Vero Moda,VMAMY NECK DRESS , Day dress,summer-dresses,43.99,black/green,,,,,100% polyester,,"Do not tumble dry, machine wash at 30°C",Mandarin collar,,,Button,,Animal print,,VE121C3AM-Q11,Knee-length,"24.0 "" (Size S)","34.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
2614,0.027575111,2579,Object Tall,OBJDINA , Day dress,summer-dresses,47.99,white,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C",Turn-down collar,,,Button,,Floral,"Belt included, bust darts",OB721C02E-A11,Long,Long,,Regular Fit,,,,,,,,,,,,
2615,0.204366698,4319,Culture,DREA DRESS , Day dress,summer-dresses,89.99,electric blue,,,,,100% viscose,,"Do not tumble dry, machine wash at 30°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",,,,,V-neck,Print,,CU221C090-K11,Knee-length,"26.0 "" (Size S)","38.0 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",,,,,,,,,,
